,49301,49306,49315,49316,49321,49341,49345,49348,49401,49404,49418,49426,49428,49464,49468,49503,49504,49505,49506,49507,49508,49509,49512,49519,49525,49534,49544,49546,49548
2013,118761,76550,64696,80434,49067,74626,56000,53665,43889,56798,58814,70507,57859,64517,,32110,40808,44710,65260,34774,48616,42181,46191,44291,56890,58125,45773,67412,39210
2014,121980,69814,66325,80339,49163,77874,55229,55744,39000,56548,57934,71955,59487,66790,,34658,40769,43911,65360,35563,,42211,45475,47197,58333,58699,45271,71835,39136
2015,121413,71633,69333,80392,48351,76280,55121,56663,40657,55826,59265,71956,58953,64706,,35816,41103,43031,68221,34994,52748,41193,46451,47886,58918,57254,47661,73240,40895
2016,125118,74571,70085,81575,51082,82029,55732,59083,42762,56729,62083,72037,64278,66700,,38043,42488,45140,70886,36573,53237,40800,45547,50186,60342,59270,49444,72002,43343
2017,120775,79306,71205,86206,53250,89491,57732,62318,43130,62151,63984,76685,69351,70491,,41306,46184,46656,73083,36938,54994,43629,47914,51509,64566,60867,51206,73194,45534
2018,127342,81279,77270,84726,53686,92699,61975,63380,44260,63472,66486,80861,73713,74663,,45660,48604,49322,77004,39788,55580,45645,50216,52368,68695,64806,55486,73079,48314
2019,132261,86901,82182,89326,57867,94895,66659,65115,46857,66854,70504,85410,75625,75799,,47844,51048,52893,82982,41089,57404,49795,53017,54394,70666,65923,61577,72283,50787
2020,143221,85469,87113,86067,61293,99054,73478,67489,59271,72676,71031,90420,76610,82534,,49717,52460,55440,86004,42426,57515,51463,53305,58188,72632,67074,57372,79581,50763
