,81601,81602,81611,81612,81615,81621,81623,81642,81652,81654
2013,35.1,,43.5,-666666666.0,39.8,36.6,37.2,55.9,36.8,48.3
2014,35.6,,43.7,-666666666.0,42.2,39.7,37.3,56.0,39.4,43.4
2015,36.3,,43.2,-666666666.0,40.0,42.9,37.5,65.7,38.6,43.7
2016,37.4,,42.8,-666666666.0,42.3,43.6,36.8,49.0,38.4,33.1
2017,37.7,,43.4,-666666666.0,42.5,42.2,36.7,66.1,37.2,36.0
2018,38.9,,42.4,-666666666.0,49.3,42.6,38.4,-666666666.0,36.4,34.5
2019,37.8,,41.1,-666666666.0,49.3,45.2,38.7,-666666666.0,36.1,40.3
2020,38.1,,39.3,-666666666.0,53.5,41.3,40.1,-666666666.0,36.3,57.3
