,81601,81602,81611,81612,81615,81621,81623,81642,81652,81654
2013,16177,,9869,0,2823,6606,15002,95,4478,939
2014,16368,,9821,0,2852,6564,14530,121,4377,1101
2015,16028,,9822,0,2865,6262,15147,105,4535,1200
2016,15729,,10018,0,2883,5719,15465,83,4886,1580
2017,15590,,10299,0,2827,5973,15745,74,4947,1520
2018,15666,,10653,0,2824,5929,16461,0,4946,1643
2019,15325,,11154,0,2783,5652,17173,10,4958,1487
2020,16359,,10814,0,2786,6344,16166,9,5164,1729
