,81601,81602,81611,81612,81615,81621,81623,81642,81652,81654
2013,915,,1111,49,174,457,798,4,154,46
2014,931,,1126,51,181,453,796,4,154,49
2015,946,,1134,55,185,463,804,5,156,46
2016,939,,1143,45,188,478,822,5,160,42
2017,977,,1130,48,187,494,833,5,162,51
2018,965,,1151,51,190,501,855,6,170,48
2019,,,,,,,,,,
2020,,,,,,,,,,
