,32801,32802,32803,32804,32805,32806,32808,32809,32810,32811,32812,32814,32816,32817,32818,32819,32822,32824,32827,32829,32832,32835,32839,32853,32854,32855,32856,32857,32858,32859,32860,32861,32862,32867,32868,32869,32872,32877,32878,32885,32886,32887,32890,32891,32893,32896,32897,32898,32899
2013,37.4,,39.4,40.4,36.2,38.9,31.3,35.8,33.9,29.8,35.6,33.1,,28.6,33.3,39.1,32.4,34.6,36.7,31.3,31.7,32.7,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,38.1,,39.0,40.5,34.2,38.4,32.1,37.0,32.4,30.1,36.5,34.3,,28.8,33.9,39.5,33.2,35.8,36.8,31.8,32.9,34.2,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,38.5,,39.3,40.2,34.6,38.5,31.8,37.1,31.6,29.5,37.1,35.5,,27.7,32.8,40.5,33.8,36.6,37.3,32.8,32.0,34.1,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,37.3,,39.0,41.0,34.9,38.6,32.6,36.2,32.3,29.9,39.6,37.2,,28.4,33.6,40.4,34.3,35.8,37.0,33.5,31.6,34.1,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,36.0,,38.8,41.3,37.2,37.8,32.4,34.7,32.8,30.5,38.6,36.8,,28.1,32.9,39.9,35.3,36.3,37.5,34.1,32.9,33.2,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,35.6,,38.1,40.3,39.3,37.9,31.9,35.4,32.8,30.7,38.6,35.8,,29.3,32.7,40.6,35.3,36.0,37.1,35.2,33.9,32.4,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,35.4,,38.0,40.2,41.4,37.7,30.7,35.1,33.4,30.8,38.0,36.0,,30.1,33.3,39.3,35.9,36.4,37.1,35.3,34.4,32.2,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,34.4,,37.5,40.7,41.1,37.5,31.6,34.9,33.8,31.6,38.0,35.4,,29.9,34.1,37.4,36.1,36.4,37.9,35.2,35.1,33.6,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,
