,32801,32802,32803,32804,32805,32806,32808,32809,32810,32811,32812,32814,32816,32817,32818,32819,32822,32824,32827,32829,32832,32835,32839,32853,32854,32855,32856,32857,32858,32859,32860,32861,32862,32867,32868,32869,32872,32877,32878,32885,32886,32887,32890,32891,32893,32896,32897,32898,32899
2013,11237,,17680,16826,22001,25598,50146,25126,33503,38301,36753,6061,,33015,45957,25461,56111,36515,6576,20542,16194,43477,46052,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,11540,,17230,16607,22338,27025,50332,26215,35374,37479,36968,6910,,33312,46390,26628,57055,38037,7040,20211,16204,41797,47934,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,11718,,16669,17565,22111,27057,51555,27612,35240,39556,36943,7477,,34583,49004,27248,56512,39150,7650,19968,18216,42750,50989,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,12235,,17529,17721,22104,26797,51507,27857,36015,39748,36083,7532,,35265,51824,27620,57441,41857,8953,21156,21413,42960,51706,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,12383,,18302,17848,22312,27324,54058,28575,36535,40236,35290,8079,,36033,53839,28301,60935,44568,9872,19885,21419,42861,54617,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12174,,19583,17653,20695,27768,57443,28258,39384,41246,35101,7155,,35317,55586,27442,60781,46545,9421,19888,24325,46058,52371,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,12243,,20148,18023,18908,27661,59291,29095,37861,41057,35855,8021,,35737,58198,27840,61760,46482,9427,20376,27919,48078,52886,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,12945,,20771,18695,19764,26964,60450,30100,38248,39905,35174,8405,,35332,61027,27849,64013,51946,9775,20903,29359,47867,53012,,,,,,,,,,,,,,,,,,,,,,,,,,
