,32801,32802,32803,32804,32805,32806,32808,32809,32810,32811,32812,32814,32816,32817,32818,32819,32822,32824,32827,32829,32832,32835,32839,32853,32854,32855,32856,32857,32858,32859,32860,32861,32862,32867,32868,32869,32872,32877,32878,32885,32886,32887,32890,32891,32893,32896,32897,32898,32899
2013,47151,,53101,58548,23950,51996,33511,31966,42580,34189,45934,96766,,44823,39913,66330,32903,48110,85880,67947,75331,49448,32248,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,49060,,53791,61654,23687,51756,33738,33356,42801,33425,46154,102040,,47881,39425,62431,32554,47823,88936,63268,77553,49426,31533,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,51585,,53656,66811,23562,52828,32365,34882,42211,32322,46670,101628,,48539,40893,62251,32264,49237,81089,60966,76281,50475,31369,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,53420,,57045,66550,23754,53843,32423,36739,42209,32486,47379,98644,,50811,41920,63085,34340,52593,79279,64344,80250,51668,32397,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,52746,,61891,70609,25361,56606,33475,40114,44526,35374,47885,96818,,53357,43079,62918,35804,56002,74366,66196,83462,51318,34972,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,53628,,67009,72782,26584,60878,35186,43919,48727,35911,49611,93589,,58958,43438,68964,37565,60405,76304,67782,87310,54805,36011,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,57266,,75474,79707,27530,65987,36913,44479,51355,38768,55131,94581,,62421,45795,73088,41350,67303,83125,75563,89673,56927,39993,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,66350,,82111,84471,33433,72533,39187,45205,53551,40594,58665,98750,,64043,48478,76118,43930,64216,81545,76103,94718,57480,42124,,,,,,,,,,,,,,,,,,,,,,,,,,
