,32801,32802,32803,32804,32805,32806,32808,32809,32810,32811,32812,32814,32816,32817,32818,32819,32822,32824,32827,32829,32832,32835,32839,32853,32854,32855,32856,32857,32858,32859,32860,32861,32862,32867,32868,32869,32872,32877,32878,32885,32886,32887,32890,32891,32893,32896,32897,32898,32899
2013,16.2,,31.2,33.6,19.1,38.7,31.8,40.4,34.6,23.8,42.7,39.8,,41.2,43.9,56.9,35.6,60.9,59.0,57.0,74.7,42.5,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,15.6,,29.7,35.4,18.1,38.2,30.9,41.6,34.5,23.2,42.8,46.4,,40.8,43.5,55.1,34.9,60.0,63.3,55.2,73.2,43.5,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,16.3,,27.3,38.1,17.1,38.1,30.3,44.1,33.5,22.8,42.5,46.1,,41.2,43.9,52.9,33.9,58.1,66.5,55.2,63.2,43.0,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,15.4,,28.4,37.1,17.0,40.6,28.5,41.4,31.1,23.3,41.2,48.7,,41.4,42.8,52.5,33.0,56.2,65.2,56.4,66.4,42.0,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,16.6,,30.3,38.1,17.7,40.5,29.0,43.3,32.2,24.2,41.2,47.1,,42.4,41.5,50.7,33.8,57.2,64.9,63.0,63.5,40.7,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,16.1,,32.4,39.1,18.7,41.1,30.5,41.8,32.8,24.4,42.0,43.5,,46.3,41.2,52.5,32.5,57.6,62.7,63.9,59.0,41.4,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,17.4,,33.0,40.3,19.3,41.6,30.1,40.6,33.9,25.9,43.5,43.1,,48.3,43.7,52.4,32.5,60.5,62.2,67.3,58.6,41.0,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,17.8,,34.4,38.5,22.7,44.2,29.7,40.9,36.3,28.1,42.8,48.3,,47.9,44.7,52.6,33.1,63.7,61.0,65.1,65.8,43.1,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,
