,87102,87106,87108,87109,87110,87111,87112,87113,87114,87120
2013,12.1,8.9,16.7,11.6,10.9,9.3,13.6,15.8,13.5,12.9
2014,11.5,8.3,15.1,12.8,11.3,10.0,11.8,16.6,14.2,12.9
2015,11.5,8.4,15.0,13.3,11.4,10.5,12.3,17.8,15.2,12.6
2016,11.3,9.6,13.6,13.6,11.6,10.4,12.4,18.7,14.2,13.0
2017,10.9,10.9,14.2,12.4,12.2,11.6,12.8,14.0,13.7,12.9
2018,11.4,10.7,14.1,13.5,12.4,10.6,12.9,11.2,13.6,13.0
2019,12.0,12.4,15.6,13.4,12.2,11.0,13.2,9.5,13.9,13.7
2020,10.6,11.1,14.1,13.5,10.7,11.8,14.6,8.5,14.6,14.9
