,87102,87106,87108,87109,87110,87111,87112,87113,87114,87120
2013,34.4,29.1,36.1,38.9,42.7,44.8,41.7,35.0,34.1,33.9
2014,35.2,30.0,35.8,38.2,43.9,44.4,40.5,35.2,34.3,34.5
2015,35.0,30.2,36.3,37.9,43.5,44.6,40.7,35.3,34.4,35.2
2016,35.4,30.8,36.1,39.2,44.1,44.6,41.1,36.0,34.6,35.8
2017,36.5,31.1,36.1,38.7,42.0,43.9,40.9,36.3,35.1,36.3
2018,36.4,30.8,35.7,40.1,41.6,43.4,41.8,36.8,35.2,36.9
2019,35.6,31.0,35.9,40.2,42.0,43.6,41.6,36.7,35.6,37.2
2020,35.9,32.2,36.3,41.5,40.9,43.3,40.1,38.2,35.6,37.9
