,87102,87106,87108,87109,87110,87111,87112,87113,87114,87120
2013,6.5,4.6,6.3,6.2,4.6,3.6,5.3,5.8,5.8,7.3
2014,5.3,3.9,6.6,6.1,4.6,4.2,6.0,4.8,5.7,7.3
2015,5.5,3.7,6.1,5.5,4.0,4.8,6.8,2.7,5.9,7.3
2016,4.4,3.4,6.5,4.6,4.6,5.1,6.5,2.5,5.5,7.2
2017,3.9,3.4,7.6,4.5,5.2,5.2,7.0,2.2,5.3,6.6
2018,5.6,3.5,6.7,4.5,5.2,6.2,6.0,4.0,4.4,5.7
2019,6.4,4.1,7.0,3.9,5.0,5.8,5.6,4.5,4.1,5.9
2020,7.1,4.6,5.6,4.3,6.8,4.3,4.3,6.0,5.5,6.1
