,90004,90005,90006,90007,90012,90013,90014,90015,90017,90018,90019,90020,90021,90026,90027,90028,90029,90031,90032,90033,90034,90035,90036,90037,90038,90039,90041,90042,90043,90044,90045,90046,90047,90048,90057,90062,90063,90064,90065,90066,90068,90069,90071,90089,90230,90291,90292,90293,90401,90402,90403,90404,90405,90640,90650,90723,91030,91040,91042,91101,91103,91104,91105,91106,91107,91108,91201,91202,91203,91204,91205,91206,91207,91208,91214,91331,91335,91340,91342,91343,91344,91345,91352,91356,91364,91367,91401,91402,91403,91405,91406,91411,91423,91436,91501,91502,91504,91505,91506,91601,91602,91604,91605,91606,91607
2013,41.5,45.9,32.2,51.0,57.2,87.5,88.9,52.7,53.9,35.3,40.5,45.4,86.2,46.8,59.8,74.5,44.0,25.1,23.2,25.7,53.6,52.2,63.3,24.9,54.9,49.3,34.9,33.5,39.3,30.2,41.4,74.1,32.2,65.4,42.2,27.0,22.3,42.8,31.6,46.0,68.6,79.4,-666666666.0,44.4,41.1,65.1,63.9,61.6,76.7,43.2,65.1,59.7,61.4,25.4,17.5,19.1,35.4,36.6,29.0,64.8,30.5,31.1,50.9,50.8,34.9,15.3,27.6,31.5,30.1,33.3,34.3,35.5,28.0,25.0,20.3,12.6,29.5,17.1,18.7,20.2,20.5,22.4,22.0,35.1,32.1,39.5,39.0,19.2,50.3,29.4,30.6,46.4,51.8,28.6,36.2,49.6,27.9,43.2,36.3,57.2,61.8,56.4,27.5,35.4,53.1
2014,40.9,47.0,33.1,49.9,58.0,86.0,89.4,53.4,55.1,33.8,40.1,47.3,87.6,47.2,60.1,74.4,45.3,26.6,24.1,27.0,54.8,52.0,64.7,26.2,56.9,47.0,33.5,33.4,42.1,30.7,41.9,73.5,33.3,64.6,42.9,28.0,21.4,43.6,32.8,46.1,68.1,78.9,-666666666.0,33.3,40.0,62.5,64.9,62.9,78.4,43.1,65.3,57.9,60.7,27.6,17.3,18.8,38.3,36.6,29.4,64.1,28.0,31.1,49.1,51.3,34.8,16.2,27.7,31.9,29.1,32.9,34.3,35.8,31.3,21.6,21.5,11.9,29.7,16.7,18.3,21.5,22.1,24.5,20.7,35.8,32.4,40.3,38.5,19.6,49.0,31.8,31.8,47.4,50.8,28.3,34.4,49.7,27.9,44.5,36.6,56.8,61.3,54.7,26.9,35.3,53.4
2015,40.4,46.4,34.0,49.6,57.3,84.9,88.5,55.3,57.3,34.1,40.6,46.1,84.2,46.2,59.8,74.9,45.5,27.8,24.9,28.3,55.9,51.7,62.6,27.8,55.5,46.8,34.7,32.8,43.7,30.5,43.1,74.6,33.8,65.8,43.4,27.1,19.6,43.2,31.9,46.2,68.2,78.4,-666666666.0,100.0,41.7,62.0,63.9,63.3,80.8,43.0,65.5,55.9,60.8,28.0,17.8,17.7,37.7,36.2,33.7,64.4,28.2,31.3,48.4,50.7,33.6,15.0,27.2,30.4,30.2,31.9,34.9,34.3,30.9,22.0,21.8,14.2,29.9,17.6,18.7,21.9,21.6,25.0,19.3,35.6,34.6,39.9,38.7,19.4,49.0,32.3,31.5,45.9,48.9,26.7,33.1,51.0,27.4,45.0,36.5,57.7,62.5,53.1,27.3,34.4,52.0
2016,40.3,47.3,34.0,51.1,58.8,85.5,87.3,55.5,55.8,33.6,41.7,45.3,85.9,47.9,61.1,75.5,46.0,29.2,24.6,27.1,56.7,51.5,60.6,29.7,54.9,46.7,35.6,33.7,41.5,31.2,42.9,74.4,34.3,66.0,42.9,27.5,19.0,44.0,33.3,45.9,66.5,77.4,-666666666.0,50.0,40.7,61.1,62.7,62.8,77.3,41.9,63.6,57.2,61.0,28.6,17.8,18.3,37.9,36.0,34.7,63.1,28.7,33.4,49.1,51.9,35.2,17.1,26.7,31.4,30.2,31.7,35.8,33.9,32.8,21.5,21.3,15.3,29.3,15.8,18.3,23.1,23.7,26.1,19.7,35.1,33.6,38.4,38.5,19.5,48.9,32.6,31.6,45.2,46.9,25.6,32.6,48.5,26.3,46.0,38.3,58.3,62.1,52.1,26.8,35.1,50.8
2017,41.5,49.8,34.2,52.6,59.9,84.7,87.3,58.5,54.6,32.4,41.0,46.0,87.1,48.7,61.4,74.5,48.5,30.8,23.9,26.9,58.1,50.6,58.8,29.4,53.4,45.7,35.3,34.2,41.2,29.4,42.3,72.6,35.2,64.7,43.1,30.5,19.4,48.1,32.6,46.9,65.4,76.3,-666666666.0,42.9,39.3,61.2,64.9,61.7,78.8,40.6,63.5,56.5,59.4,27.2,17.4,19.6,37.7,32.4,32.5,62.5,31.4,32.6,46.2,51.9,34.5,14.8,28.6,31.8,32.6,31.3,35.4,33.1,30.3,22.4,20.8,15.1,29.5,17.3,19.2,22.8,23.1,28.2,21.0,35.3,34.2,37.9,39.9,21.5,48.0,33.6,31.5,45.6,48.3,22.3,33.7,49.2,27.0,46.7,39.5,58.0,63.5,51.5,29.1,36.1,51.3
2018,42.9,50.3,35.0,54.0,61.5,83.5,87.9,59.3,55.4,33.7,44.1,46.2,84.2,48.9,61.9,75.4,48.0,31.5,25.6,28.4,59.0,53.7,60.2,30.3,55.3,45.8,34.0,34.8,41.2,28.7,42.0,72.5,36.2,63.4,42.1,30.5,20.2,49.7,33.2,47.7,65.2,77.4,-666666666.0,42.9,38.6,60.0,64.6,64.6,78.1,38.3,60.8,56.7,58.8,24.4,17.8,19.5,36.1,31.8,31.7,62.6,31.4,32.6,42.2,51.4,34.4,13.5,30.0,30.1,34.2,33.4,35.7,32.6,29.2,24.9,19.7,15.6,28.3,19.4,19.4,22.9,23.3,26.3,21.4,34.7,35.9,38.3,39.3,21.0,47.3,33.4,32.3,42.2,47.8,25.1,33.2,49.3,29.3,46.4,39.1,58.0,60.1,48.8,29.1,36.3,53.2
2019,43.9,51.3,35.0,54.6,62.8,84.4,87.4,62.7,56.0,34.0,45.2,46.3,78.3,50.8,61.3,74.2,49.0,29.8,25.9,25.6,59.5,52.8,60.4,28.8,58.4,45.4,35.5,37.2,41.6,28.7,43.1,72.0,35.4,63.6,44.0,29.4,19.6,47.7,34.1,48.7,65.7,75.9,98.3,44.4,41.3,61.4,62.2,63.6,79.2,37.3,58.6,55.2,58.7,22.4,16.9,18.0,33.6,29.8,29.7,61.9,33.0,33.0,43.4,50.1,34.0,14.0,30.3,30.7,37.6,35.8,35.7,33.6,30.2,28.2,19.9,16.0,26.3,17.9,19.5,22.5,22.9,27.5,22.4,35.6,33.9,38.2,40.2,21.9,47.2,32.9,32.7,41.4,47.8,25.4,34.1,56.1,29.4,46.2,40.7,58.8,58.0,47.6,29.5,35.6,53.4
2020,45.4,52.3,33.9,54.8,63.6,88.4,86.7,63.6,55.5,35.1,46.7,48.0,69.5,52.7,58.3,73.0,49.3,31.2,26.1,24.5,59.2,53.7,60.5,27.3,60.9,48.5,37.0,37.7,40.9,26.5,43.9,70.8,32.4,62.8,46.0,25.7,21.5,49.2,34.7,49.8,64.9,75.7,94.4,55.6,42.6,63.9,61.4,60.2,77.6,35.4,57.5,55.9,60.1,22.1,16.7,18.2,34.2,29.0,30.6,63.7,35.0,34.5,43.1,50.4,35.8,14.0,34.3,37.0,39.1,38.4,35.2,33.5,31.9,28.9,21.1,16.3,26.7,18.3,18.4,22.1,24.0,27.3,22.6,34.7,31.9,37.9,39.3,23.7,47.2,33.4,34.9,43.5,50.6,25.5,34.1,55.8,28.8,44.1,42.0,62.1,56.1,49.4,28.8,36.0,54.3
