,02108,02109,02110,02111,02113,02114,02115,02116,02118,02119,02120,02121,02122,02124,02125,02126,02127,02128,02129,02130,02131,02132,02134,02135,02136,02151,02163,02169,02170,02171,02184,02186,02199,02203,02210,02215,02445,02446
2013,4062,4241,1752,7771,6843,11994,28928,21793,27873,24767,14221,27093,24546,51382,34172,27984,33825,43575,17454,37541,30960,27628,19009,36932,29271,52534,2100,55064,19796,17735,36051,27094,1273,0,1894,24213,20844,28924
2014,4049,3993,1906,7505,7360,12801,29465,22229,27534,25734,15073,27459,25613,51544,33937,28279,34732,44512,17954,38214,31733,28791,18277,36486,30207,53268,2208,55408,19318,18194,36543,27204,1359,0,1984,24046,20723,28796
2015,4183,3947,2048,7537,7221,12882,28536,22433,27526,26259,15500,28051,24880,53227,35379,27835,36494,44989,18058,39257,31890,28506,18238,38682,31052,53109,2361,55706,19860,17611,36905,27303,1173,0,2179,24521,20785,29099
2016,4049,4015,2124,7564,7495,13001,28976,23004,27664,26833,15322,28029,24624,52986,36353,29531,36311,46208,18314,39316,32459,28292,17598,40513,31762,53172,2575,55876,19574,17899,37066,27351,1260,0,2461,24698,21029,29589
2017,4211,4051,2270,7452,7464,13247,29244,23215,27325,28152,15719,28479,24643,55074,35254,29141,37257,46655,18901,39435,32819,28505,18057,42644,33084,53873,2569,56541,19434,17849,37082,27527,1177,27,2609,25023,20774,30113
2018,4082,3853,2449,7926,7531,13516,29108,23118,27830,28199,14928,29919,25059,55821,34358,29591,36898,46927,19414,40377,33771,28487,19424,44760,34223,53976,2401,56584,19367,18170,37207,27568,1149,25,3196,25619,21324,29834
2019,4454,4190,2314,7926,6966,13335,28652,23157,28262,27818,15188,30159,24485,56649,34847,29620,37634,47263,19890,40749,34419,27801,19907,44951,35213,53701,2621,56523,19848,17836,37220,27572,1157,30,3715,25770,21074,29862
2020,4520,3639,2340,7949,7339,13260,29134,23007,28892,27426,15210,29570,24874,57128,34725,29807,36941,47804,20504,42021,34048,28263,19552,45496,36417,53416,2343,56999,19163,18227,37196,27590,1435,24,4538,26243,20520,29711
