,02108,02109,02110,02111,02113,02114,02115,02116,02118,02119,02120,02121,02122,02124,02125,02126,02127,02128,02129,02130,02131,02132,02134,02135,02136,02151,02163,02169,02170,02171,02184,02186,02199,02203,02210,02215,02445,02446
2013,1141,1308,1766,901,182,693,580,1971,773,424,159,180,498,533,449,199,640,719,456,639,408,499,525,717,414,701,30,1499,254,377,1466,414,256,9,849,570,490,740
2014,1158,1302,1824,949,179,683,577,1998,787,428,165,183,500,548,454,210,665,724,470,663,407,501,544,712,415,734,30,1521,253,374,1471,439,272,11,890,571,491,751
2015,1165,1353,1849,982,180,685,588,2039,826,448,173,193,512,569,458,205,665,751,488,645,411,523,534,706,441,761,30,1518,269,370,1501,435,255,12,970,527,484,774
2016,1158,1376,1850,1003,185,691,603,2069,809,453,176,189,543,570,456,206,676,775,492,664,425,521,537,688,454,809,29,1550,262,407,1500,446,252,14,991,575,483,756
2017,1143,1408,1845,1048,180,718,633,2031,798,449,180,196,535,569,478,226,681,780,501,645,458,512,541,698,439,800,33,1555,270,413,1542,460,280,14,1050,565,478,750
2018,1137,1449,1880,1049,181,721,637,2081,814,451,180,199,548,583,474,220,672,810,523,672,457,532,544,680,437,810,35,1577,269,415,1545,471,282,8,1092,559,490,743
2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
