,02108,02109,02110,02111,02113,02114,02115,02116,02118,02119,02120,02121,02122,02124,02125,02126,02127,02128,02129,02130,02131,02132,02134,02135,02136,02151,02163,02169,02170,02171,02184,02186,02199,02203,02210,02215,02445,02446
2013,34.6,33.9,50.9,34.3,28.6,31.2,21.8,33.0,33.6,33.3,23.4,30.2,32.9,34.6,30.2,37.7,30.8,34.0,34.6,33.6,38.0,42.9,26.8,29.2,36.2,37.9,25.7,38.1,39.3,39.2,40.7,38.5,46.8,-666666666.0,37.0,21.6,35.5,33.5
2014,34.8,34.3,55.4,34.6,29.6,30.8,21.9,33.1,34.1,34.1,23.3,30.7,33.8,34.7,31.1,37.8,30.6,33.3,34.0,34.2,37.7,41.9,26.6,29.3,36.5,38.5,25.3,37.9,38.6,39.3,40.7,38.1,52.5,-666666666.0,35.8,21.5,35.8,33.6
2015,35.0,32.7,54.9,32.2,30.3,30.9,22.1,33.6,33.5,34.3,23.2,30.9,34.5,34.6,31.9,37.7,30.7,33.8,33.9,34.0,37.3,43.5,26.9,29.0,37.9,38.9,26.9,38.1,38.6,40.4,41.4,38.1,53.9,-666666666.0,35.5,21.5,35.4,33.2
2016,35.2,32.9,53.6,32.9,30.2,31.3,22.1,33.9,33.6,35.2,23.5,31.2,34.2,34.2,31.9,37.5,31.1,33.7,34.0,33.9,37.5,44.3,26.8,29.5,37.2,39.0,27.4,39.1,38.5,40.0,41.8,38.8,53.4,-666666666.0,35.5,21.5,34.7,32.4
2017,34.0,32.6,54.3,33.0,29.9,32.1,22.0,34.6,33.5,33.9,24.1,32.8,34.0,33.9,32.4,37.1,31.2,33.8,35.3,34.8,37.8,44.4,27.0,29.6,39.1,39.0,27.5,38.3,40.2,41.9,41.9,38.7,44.1,-666666666.0,36.4,21.5,36.0,32.7
2018,35.1,33.1,53.8,33.3,30.3,33.1,21.9,36.0,34.0,33.0,24.4,31.8,34.7,33.7,32.3,37.0,31.4,33.4,35.1,35.0,38.0,44.7,27.0,29.9,38.6,39.8,27.6,38.2,40.9,41.6,41.3,38.7,42.0,-666666666.0,37.3,21.6,35.6,32.7
2019,36.1,33.4,55.0,32.9,29.8,33.2,21.9,35.3,34.5,33.6,24.3,33.0,34.8,33.7,32.4,36.4,31.5,33.5,35.4,34.9,38.5,45.3,27.4,30.0,39.1,39.2,26.9,38.6,41.2,41.0,41.5,39.5,40.6,-666666666.0,37.2,21.8,34.4,32.8
2020,34.5,33.3,55.8,33.2,29.8,33.1,21.8,35.3,35.4,35.0,25.1,33.5,35.6,34.1,32.9,36.8,32.2,33.4,35.8,35.0,37.7,44.5,27.1,30.0,37.1,39.1,26.4,37.8,39.0,40.8,41.1,39.5,37.2,-666666666.0,37.7,21.7,35.3,33.6
