,64106,64108,64109,64110,64111,64112,64113,64131
2013,557,974,160,242,1148,590,294,548
2014,597,1009,197,281,1125,587,299,584
2015,631,1043,227,315,1144,574,308,595
2016,660,1057,246,353,1142,575,303,647
2017,596,1074,188,306,1105,583,310,514
2018,612,1102,190,318,1145,588,303,507
2019,,,,,,,,
2020,,,,,,,,
