,06002,06032,06037,06051,06052,06053,06067,06074,06101,06103,06105,06106,06108,06109,06110,06112,06114,06118,06119,06120,06422
2013,41.3,57.1,62.3,25.8,40.6,34.8,47.4,60.6,,19.6,20.5,21.0,32.9,51.4,43.9,21.8,26.5,40.8,38.0,10.1,71.6
2014,39.8,55.6,60.7,24.3,40.8,37.1,47.6,61.9,,16.8,18.4,20.9,32.5,51.7,43.8,21.0,26.7,41.1,38.9,12.9,69.9
2015,40.7,54.9,62.0,25.3,42.9,36.4,47.6,62.6,,25.3,18.3,22.9,31.5,52.7,46.5,20.8,25.4,40.5,38.4,13.7,65.8
2016,42.6,54.7,59.6,24.1,44.7,36.4,47.2,60.6,,22.3,19.4,22.5,35.1,50.9,45.9,20.6,25.2,38.8,39.4,13.6,67.4
2017,43.3,53.6,59.3,25.7,45.2,37.8,46.0,62.5,,16.5,18.5,24.7,34.0,51.8,44.3,21.1,25.5,39.5,40.0,12.0,66.8
2018,44.0,52.8,59.1,24.4,45.0,36.6,46.7,60.8,,17.0,18.3,25.7,35.2,51.7,44.2,21.8,24.8,39.2,38.2,13.3,65.4
2019,44.1,54.0,58.2,24.2,45.1,34.4,50.2,60.9,,17.1,16.5,25.4,34.3,51.2,43.6,20.8,22.7,39.0,36.1,12.4,65.1
2020,43.0,53.5,58.4,25.2,41.4,35.6,52.5,64.3,,16.0,15.8,23.7,34.0,51.8,40.2,23.4,23.5,39.8,36.1,11.9,69.8
