,06002,06032,06037,06051,06052,06053,06067,06074,06101,06103,06105,06106,06108,06109,06110,06112,06114,06118,06119,06120,06422
2013,20562,17790,19048,30431,7777,34915,19743,25756,,1295,20855,38225,24349,26590,12360,23298,28151,26892,15299,12358,7380
2014,20626,17875,19274,30382,7603,35122,19838,25795,,1289,20230,38323,24660,26579,12283,23252,27909,26551,15807,13119,7371
2015,20679,17506,19194,30415,7754,34830,19839,25806,,1480,19325,39201,24645,26510,12081,23260,27874,26492,15529,13301,7349
2016,20687,17623,19251,30138,8231,34531,19920,25793,,1490,19165,38010,25272,26396,12110,22891,28131,25605,15921,14120,7322
2017,20848,17449,19270,29958,8007,35125,20015,25802,,1716,19955,38296,25270,26395,12359,21858,27993,25584,16126,14211,7292
2018,20952,17624,19272,30220,7859,34772,20137,25823,,1861,19373,37819,24672,26267,12658,21100,28691,25818,15715,14534,7248
2019,21022,17678,18926,30231,8142,34452,20168,25898,,1878,18909,38378,24474,26171,12733,21094,28362,25834,15236,14223,7221
2020,21128,17901,18828,30618,7852,34142,20147,25962,,1883,19892,38012,23996,26068,12560,19991,27823,26073,14733,14192,7196
