,06002,06032,06037,06051,06052,06053,06067,06074,06101,06103,06105,06106,06108,06109,06110,06112,06114,06118,06119,06120,06422
2013,39.6,36.0,26.8,39.6,35.7,39.5,40.3,26.0,,80.4,57.8,41.6,36.7,34.7,33.7,30.3,31.3,36.2,45.9,37.3,17.9
2014,41.1,37.1,28.6,40.1,37.5,39.1,39.4,26.2,,83.2,59.8,41.5,35.2,33.7,34.4,30.0,31.0,35.7,43.6,32.7,18.9
2015,39.6,38.0,27.4,38.7,35.8,39.6,37.4,27.0,,73.8,59.9,39.8,35.8,33.5,35.1,31.4,30.7,36.4,46.6,31.2,21.6
2016,38.3,37.4,28.2,40.7,33.0,38.9,38.0,27.9,,76.8,61.6,41.1,33.4,33.1,34.4,33.8,32.0,37.1,46.7,29.8,22.5
2017,38.4,37.7,28.4,41.2,35.9,39.0,40.2,26.0,,79.6,61.6,39.8,35.8,33.4,35.3,34.8,31.7,37.2,46.7,28.5,20.9
2018,37.0,38.2,28.1,41.6,33.6,39.6,40.4,26.2,,78.8,62.0,41.8,35.8,34.4,35.6,35.2,32.5,36.3,49.2,27.3,22.1
2019,36.3,37.3,27.4,41.4,34.0,41.0,37.6,26.7,,79.1,65.6,42.2,36.4,36.8,37.3,36.7,33.3,35.5,50.9,29.9,25.3
2020,38.9,36.1,25.5,40.7,37.1,41.3,36.2,24.9,,81.5,68.0,43.8,35.8,34.2,40.2,36.5,35.4,33.1,48.8,35.8,22.9
