,06002,06032,06037,06051,06052,06053,06067,06074,06101,06103,06105,06106,06108,06109,06110,06112,06114,06118,06119,06120,06422
2013,14.1,4.9,7.1,26.6,19.4,19.8,11.2,9.5,,0.0,18.3,29.9,23.1,10.5,18.2,41.8,33.7,18.7,11.2,47.8,6.0
2014,14.1,4.9,7.1,28.1,14.8,17.6,11.9,8.6,,0.0,17.7,29.9,23.8,11.5,16.9,42.8,33.8,19.1,13.0,49.2,7.6
2015,14.7,5.0,7.6,29.0,14.4,17.5,13.2,7.4,,0.0,17.2,28.8,25.5,10.6,14.6,40.8,33.3,19.4,11.2,48.8,7.2
2016,14.7,5.3,9.1,27.2,16.5,18.4,13.2,7.9,,0.0,15.0,28.6,24.5,12.1,15.5,38.9,32.3,19.8,9.8,50.5,6.8
2017,12.9,6.1,9.2,26.4,16.1,17.8,10.9,8.1,,0.0,15.1,27.7,22.5,11.4,16.4,36.5,32.2,19.2,9.8,52.9,7.5
2018,14.0,7.0,9.8,26.1,17.6,17.0,9.3,8.6,,1.5,15.6,25.5,22.6,11.5,14.7,34.8,32.2,19.3,8.7,53.2,7.1
2019,14.9,6.7,11.9,26.9,18.3,18.2,7.7,7.9,,1.3,14.9,24.8,21.9,9.1,14.6,34.8,34.1,19.7,8.9,51.1,4.5
2020,13.7,7.5,10.2,27.1,18.6,16.7,4.6,7.4,,0.6,11.9,23.7,21.4,10.1,14.7,32.4,33.7,19.2,11.1,44.3,3.8
